Environment:
	Python: 3.8.10
	PyTorch: 1.9.0+cu111
	Torchvision: 0.10.0+cu111
	CUDA: 11.1
	CUDNN: 8005
	NumPy: 1.20.2
=======hyper-parameter used========
algorithm:GCN2
dataset:cora
gpu_id:0
lr:0.01
max_epoch:400
weight_decay:0.0005
n_hidden:16
n_layers:1
dropout:0.5
net:GCN
seed:0
output:./train_output_dataset_cora_net_GCN_alg_GCN2_seed0/train_output_2022-04-26_net_GCN_epoch_400_alg_GCN2
sd_reg:0.1

  NumNodes: 2708
  NumEdges: 10556
  NumFeats: 1433
  NumClasses: 7
  NumTrainingSamples: 140
  NumValidationSamples: 500
  NumTestSamples: 1000
Done loading data from cached files.
D:\software\Anaconda3\envs\pytorch\lib\site-packages\dgl\data\utils.py:285: UserWarning: Property dataset.num_labels will be deprecated, please use dataset.num_classes instead.
  warnings.warn('Property {} will be deprecated, please use {} instead.'.format(old, new))
===========model structure===========
OrderedDict([('layers', ModuleList(
  (0): GraphConv(in=1433, out=16, normalization=both, activation=<function relu at 0x000001EC9203AEE0>)
  (1): GraphConv(in=16, out=7, normalization=both, activation=None)
)), ('dropout', Dropout(p=0.5, inplace=False))])
===========start training===========
epoch 227 | loss:0.5483 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7740
epoch 228 | loss:0.5079 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7760
epoch 229 | loss:0.5086 | train_acc:1.0000 | val_acc:0.7640 | test_acc:0.7750
epoch 230 | loss:0.5421 | train_acc:1.0000 | val_acc:0.7640 | test_acc:0.7750
epoch 231 | loss:0.5348 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7750
epoch 232 | loss:0.4973 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7810
epoch 233 | loss:0.5178 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7810
epoch 234 | loss:0.5175 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7800
epoch 235 | loss:0.5334 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7790
epoch 236 | loss:0.5893 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7790
epoch 237 | loss:0.5449 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7780
epoch 238 | loss:0.5518 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7760
epoch 239 | loss:0.5861 | train_acc:1.0000 | val_acc:0.7600 | test_acc:0.7760
epoch 240 | loss:0.5114 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7750
epoch 241 | loss:0.5164 | train_acc:1.0000 | val_acc:0.7640 | test_acc:0.7790
epoch 242 | loss:0.5618 | train_acc:1.0000 | val_acc:0.7660 | test_acc:0.7820
epoch 243 | loss:0.5134 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7810
epoch 244 | loss:0.5108 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7800
epoch 245 | loss:0.5207 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7790
epoch 246 | loss:0.5033 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7780
epoch 247 | loss:0.4975 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7740
epoch 248 | loss:0.4977 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7730
epoch 249 | loss:0.5098 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7740
epoch 250 | loss:0.5392 | train_acc:1.0000 | val_acc:0.7660 | test_acc:0.7770
epoch 251 | loss:0.5404 | train_acc:1.0000 | val_acc:0.7660 | test_acc:0.7770
epoch 252 | loss:0.5308 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7770
epoch 253 | loss:0.4749 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7760
epoch 254 | loss:0.5202 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7800
epoch 255 | loss:0.4754 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7790
epoch 256 | loss:0.5012 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7820
epoch 257 | loss:0.5181 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7790
epoch 258 | loss:0.5175 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7790
epoch 259 | loss:0.5054 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7800
epoch 260 | loss:0.5247 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7780
epoch 261 | loss:0.5254 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7800
epoch 262 | loss:0.5135 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7790
epoch 263 | loss:0.5211 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7810
epoch 264 | loss:0.5350 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7810
epoch 265 | loss:0.4793 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7810
epoch 266 | loss:0.5264 | train_acc:1.0000 | val_acc:0.7660 | test_acc:0.7780
epoch 267 | loss:0.4685 | train_acc:1.0000 | val_acc:0.7580 | test_acc:0.7760
epoch 268 | loss:0.5177 | train_acc:1.0000 | val_acc:0.7600 | test_acc:0.7770
epoch 269 | loss:0.5078 | train_acc:1.0000 | val_acc:0.7660 | test_acc:0.7780
epoch 270 | loss:0.5291 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7780
epoch 271 | loss:0.5422 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7770
epoch 272 | loss:0.5247 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7740
epoch 273 | loss:0.4789 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7750
epoch 274 | loss:0.4868 | train_acc:1.0000 | val_acc:0.7640 | test_acc:0.7760
epoch 275 | loss:0.5200 | train_acc:1.0000 | val_acc:0.7640 | test_acc:0.7750
epoch 276 | loss:0.5009 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7790
epoch 277 | loss:0.4920 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7770
epoch 278 | loss:0.4755 | train_acc:1.0000 | val_acc:0.7640 | test_acc:0.7790
epoch 279 | loss:0.4887 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7800
epoch 280 | loss:0.4933 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7830
epoch 281 | loss:0.4863 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7810
epoch 282 | loss:0.4937 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7780
epoch 283 | loss:0.4843 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7720
epoch 284 | loss:0.5373 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7740
epoch 285 | loss:0.4561 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7730
epoch 286 | loss:0.4741 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7720
epoch 287 | loss:0.4552 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7730
epoch 288 | loss:0.5460 | train_acc:1.0000 | val_acc:0.7640 | test_acc:0.7740
epoch 289 | loss:0.5281 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7780
epoch 290 | loss:0.4433 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7800
epoch 291 | loss:0.4952 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7800
epoch 292 | loss:0.5202 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7790
epoch 293 | loss:0.4617 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7770
epoch 294 | loss:0.5161 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7740
epoch 295 | loss:0.5565 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7710
epoch 296 | loss:0.5228 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7730
epoch 297 | loss:0.4811 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7730
epoch 298 | loss:0.4582 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7720
epoch 299 | loss:0.4707 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7750
epoch 300 | loss:0.4718 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7770
epoch 301 | loss:0.4328 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7770
epoch 302 | loss:0.5042 | train_acc:1.0000 | val_acc:0.7600 | test_acc:0.7750
epoch 303 | loss:0.4665 | train_acc:1.0000 | val_acc:0.7660 | test_acc:0.7790
epoch 304 | loss:0.4861 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7830
epoch 305 | loss:0.5116 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7800
epoch 306 | loss:0.4856 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7790
epoch 307 | loss:0.5010 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7820
epoch 308 | loss:0.4777 | train_acc:1.0000 | val_acc:0.7760 | test_acc:0.7820
epoch 309 | loss:0.5153 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7840
epoch 310 | loss:0.5020 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7840
epoch 311 | loss:0.5183 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7810
epoch 312 | loss:0.5009 | train_acc:1.0000 | val_acc:0.7640 | test_acc:0.7820
epoch 313 | loss:0.4963 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7800
epoch 314 | loss:0.5382 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7820
epoch 315 | loss:0.4612 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7770
epoch 316 | loss:0.4879 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7760
epoch 317 | loss:0.5077 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7800
epoch 318 | loss:0.5232 | train_acc:1.0000 | val_acc:0.7760 | test_acc:0.7800
epoch 319 | loss:0.5388 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7790
epoch 320 | loss:0.4606 | train_acc:1.0000 | val_acc:0.7640 | test_acc:0.7780
epoch 321 | loss:0.5041 | train_acc:1.0000 | val_acc:0.7600 | test_acc:0.7710
epoch 322 | loss:0.4814 | train_acc:1.0000 | val_acc:0.7580 | test_acc:0.7710
epoch 323 | loss:0.4819 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7760
epoch 324 | loss:0.5233 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7760
epoch 325 | loss:0.4874 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7790
epoch 326 | loss:0.5085 | train_acc:1.0000 | val_acc:0.7760 | test_acc:0.7790
epoch 327 | loss:0.4817 | train_acc:1.0000 | val_acc:0.7780 | test_acc:0.7770
epoch 328 | loss:0.4536 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7760
epoch 329 | loss:0.4769 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7750
epoch 330 | loss:0.4913 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7750
epoch 331 | loss:0.4939 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7710
epoch 332 | loss:0.5347 | train_acc:1.0000 | val_acc:0.7600 | test_acc:0.7690
epoch 333 | loss:0.4988 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7660
epoch 334 | loss:0.4805 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7720
epoch 335 | loss:0.4725 | train_acc:1.0000 | val_acc:0.7660 | test_acc:0.7740
epoch 336 | loss:0.4957 | train_acc:1.0000 | val_acc:0.7640 | test_acc:0.7780
epoch 337 | loss:0.4661 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7780
epoch 338 | loss:0.4784 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7770
epoch 339 | loss:0.4658 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7770
epoch 340 | loss:0.4506 | train_acc:1.0000 | val_acc:0.7760 | test_acc:0.7770
epoch 341 | loss:0.4860 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7770
epoch 342 | loss:0.4834 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7770
epoch 343 | loss:0.4861 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7820
epoch 344 | loss:0.5093 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7780
epoch 345 | loss:0.4686 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7800
epoch 346 | loss:0.5095 | train_acc:1.0000 | val_acc:0.7660 | test_acc:0.7740
epoch 347 | loss:0.4863 | train_acc:1.0000 | val_acc:0.7600 | test_acc:0.7750
epoch 348 | loss:0.4589 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7690
epoch 349 | loss:0.4589 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7750
epoch 350 | loss:0.4692 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7820
epoch 351 | loss:0.4577 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7840
epoch 352 | loss:0.4661 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7850
epoch 353 | loss:0.4674 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7900
epoch 354 | loss:0.5027 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7840
epoch 355 | loss:0.4705 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7780
epoch 356 | loss:0.4513 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7790
epoch 357 | loss:0.4658 | train_acc:1.0000 | val_acc:0.7580 | test_acc:0.7730
epoch 358 | loss:0.4648 | train_acc:1.0000 | val_acc:0.7540 | test_acc:0.7720
epoch 359 | loss:0.4758 | train_acc:1.0000 | val_acc:0.7660 | test_acc:0.7700
epoch 360 | loss:0.5063 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7760
epoch 361 | loss:0.4930 | train_acc:1.0000 | val_acc:0.7660 | test_acc:0.7690
epoch 362 | loss:0.4824 | train_acc:1.0000 | val_acc:0.7640 | test_acc:0.7700
epoch 363 | loss:0.4869 | train_acc:1.0000 | val_acc:0.7640 | test_acc:0.7700
epoch 364 | loss:0.5048 | train_acc:1.0000 | val_acc:0.7660 | test_acc:0.7700
epoch 365 | loss:0.5252 | train_acc:1.0000 | val_acc:0.7600 | test_acc:0.7730
epoch 366 | loss:0.4876 | train_acc:1.0000 | val_acc:0.7580 | test_acc:0.7760
epoch 367 | loss:0.4965 | train_acc:1.0000 | val_acc:0.7580 | test_acc:0.7750
epoch 368 | loss:0.4519 | train_acc:1.0000 | val_acc:0.7600 | test_acc:0.7740
epoch 369 | loss:0.4491 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7790
epoch 370 | loss:0.4387 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7780
epoch 371 | loss:0.4482 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7810
epoch 372 | loss:0.4516 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7790
epoch 373 | loss:0.4616 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7730
epoch 374 | loss:0.4647 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7710
epoch 375 | loss:0.4647 | train_acc:1.0000 | val_acc:0.7660 | test_acc:0.7750
epoch 376 | loss:0.5092 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7740
epoch 377 | loss:0.4261 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7740
epoch 378 | loss:0.4317 | train_acc:1.0000 | val_acc:0.7660 | test_acc:0.7760
epoch 379 | loss:0.4482 | train_acc:1.0000 | val_acc:0.7660 | test_acc:0.7760
epoch 380 | loss:0.4884 | train_acc:1.0000 | val_acc:0.7660 | test_acc:0.7770
epoch 381 | loss:0.4886 | train_acc:1.0000 | val_acc:0.7680 | test_acc:0.7760
epoch 382 | loss:0.4677 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7740
epoch 383 | loss:0.4412 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7740
epoch 384 | loss:0.4082 | train_acc:1.0000 | val_acc:0.7700 | test_acc:0.7730
epoch 385 | loss:0.4837 | train_acc:1.0000 | val_acc:0.7640 | test_acc:0.7690
epoch 386 | loss:0.4752 | train_acc:1.0000 | val_acc:0.7640 | test_acc:0.7710
epoch 387 | loss:0.4852 | train_acc:1.0000 | val_acc:0.7580 | test_acc:0.7690
epoch 388 | loss:0.4328 | train_acc:1.0000 | val_acc:0.7540 | test_acc:0.7660
epoch 389 | loss:0.4452 | train_acc:1.0000 | val_acc:0.7600 | test_acc:0.7670
epoch 390 | loss:0.5024 | train_acc:1.0000 | val_acc:0.7600 | test_acc:0.7690
epoch 391 | loss:0.4562 | train_acc:1.0000 | val_acc:0.7620 | test_acc:0.7710
epoch 392 | loss:0.4633 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7780
epoch 393 | loss:0.4695 | train_acc:1.0000 | val_acc:0.7780 | test_acc:0.7850
epoch 394 | loss:0.4378 | train_acc:1.0000 | val_acc:0.7820 | test_acc:0.7900
epoch 395 | loss:0.4822 | train_acc:1.0000 | val_acc:0.7800 | test_acc:0.7860
epoch 396 | loss:0.5173 | train_acc:1.0000 | val_acc:0.7660 | test_acc:0.7780
epoch 397 | loss:0.4761 | train_acc:1.0000 | val_acc:0.7600 | test_acc:0.7710
epoch 398 | loss:0.4501 | train_acc:1.0000 | val_acc:0.7560 | test_acc:0.7690
epoch 399 | loss:0.4755 | train_acc:1.0000 | val_acc:0.7520 | test_acc:0.7680

===========end training===========
Final Test accuracy 79.10%
